PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,height,weight
203992,Bogdan,Bogdanovic,Bogdan Bogdanovic,"Bogdanovic, Bogdan",B. Bogdanovic,1992-08-18T00:00:00, ,Serbia, Serbia/Serbia,,,2,,,Inactive,0,,,,,bogdan_bogdanovic,2017,2019,N,Y,Y,2014,1,27,,
202711,Bojan,Bogdanovic,Bojan Bogdanovic,"Bogdanovic, Bojan",B. Bogdanovic,1989-04-18T00:00:00, ,Croatia,Croatia/Croatia,,,5,,,Inactive,0,,,,,bojan_bogdanovic,2014,2019,N,Y,Y,2011,2,31,,
1628989,Kevin,Huerter,Kevin Huerter,"Huerter, Kevin",K. Huerter,1998-08-27T00:00:00,Maryland,USA,"University of Maryland, College Par/USA",,,1,,,Inactive,0,,,,,kevin_huerter,2018,2019,N,Y,Y,2018,1,19,,
1627761,DeAndre',Bembry,DeAndre' Bembry,"Bembry, DeAndre'",D. Bembry,1994-07-04T00:00:00,,USA,St. Joseph's (PA)/USA,,,3,,,Inactive,0,,,,,deandre'_bembry,2016,2019,Y,Y,Y,2016,1,21,,
1628371,Jonathan,Isaac,Jonathan Isaac,"Isaac, Jonathan",J. Isaac,1997-10-03T00:00:00,Florida State,USA,Florida State/USA,,,2,,,Inactive,0,,,,,jonathan_isaac,2017,2019,Y,Y,Y,2017,1,6,,
2199,Tyson,Chandler,Tyson Chandler,"Chandler, Tyson",T. Chandler,1982-10-02T00:00:00,No College,USA,Dominguez HS (CA)/USA,7-0,235,18,19,Center,Active,1610612745,Rockets,HOU,rockets,Houston,tyson_chandler,2001,2019,N,Y,Y,2001,1,2,213.0,107.0
203382,Aron,Baynes,Aron Baynes,"Baynes, Aron",A. Baynes,1986-12-09T00:00:00,Washington State,Australia,Washington State/Australia,6-10,260,7,46,Center-Forward,Active,1610612756,Suns,PHX,suns,Phoenix,aron_baynes,2012,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,208.0,118.0
1629029,Luka,Doncic,Luka Doncic,"Doncic, Luka",L. Doncic,1999-02-28T00:00:00, ,Slovenia,Slovenia/Slovenia,,,1,,,Inactive,0,,,,,luka_don,2018,2019,N,Y,Y,2018,1,3,,
1626188,Quinn,Cook,Quinn Cook,"Cook, Quinn",Q. Cook,1993-03-23T00:00:00,Duke,USA,Duke/USA,,,3,,,Inactive,0,,,,,quinn_cook,2016,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,,
2738,Andre,Iguodala,Andre Iguodala,"Iguodala, Andre",A. Iguodala,1984-01-28T00:00:00,Arizona,USA,Arizona/USA,6-6,215,15,9,Guard-Forward,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,andre_iguodala,2004,2019,N,Y,Y,2004,1,9,198.0,98.0
1628969,Mikal,Bridges,Mikal Bridges,"Bridges, Mikal",M. Bridges,1996-08-30T00:00:00,Villanova,USA,Villanova University/USA,,,1,,,Inactive,0,,,,,mikal_bridges,2018,2019,N,Y,Y,2018,1,10,,
1627733,Dragan,Bender,Dragan Bender,"Bender, Dragan",D. Bender,1997-11-17T00:00:00, ,Croatia,Croatia/Croatia,7-0,249,3,17,Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,dragan_bender,2016,2019,Y,Y,Y,2016,1,4,213.0,113.0
1628515,Isaiah,Briscoe,Isaiah Briscoe,"Briscoe, Isaiah",I. Briscoe,1996-04-13T00:00:00,,USA, USA/USA,,,0,,,Inactive,0,,,,,isaiah_briscoe,2018,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,,
203081,Damian,Lillard,Damian Lillard,"Lillard, Damian",D. Lillard,1990-07-15T00:00:00,Weber State,USA,Weber State/USA,6-2,195,7,0,Guard,Active,1610612757,Trail Blazers,POR,blazers,Portland,damian_lillard,2012,2019,N,Y,Y,2012,1,6,188.0,88.0
2585,Zaza,Pachulia,Zaza Pachulia,"Pachulia, Zaza",Z. Pachulia,1984-02-10T00:00:00,"Tbilisi, Georgia",Georgia,UlkersporGeorgia/Georgia,6-11,270,16,27,Center,Active,1610612765,Pistons,DET,pistons,Detroit,zaza_pachulia,2003,2018,N,Y,Y,2003,2,42,211.0,122.0
203926,Doug,McDermott,Doug McDermott,"McDermott, Doug",D. McDermott,1992-01-03T00:00:00,Creighton,USA,Creighton/USA,6-7,225,5,20,Forward,Active,1610612754,Pacers,IND,pacers,Indiana,doug_mcdermott,2014,2019,N,Y,Y,2014,1,11,201.0,102.0
202324,Derrick,Favors,Derrick Favors,"Favors, Derrick",D. Favors,1991-07-15T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-9,265,9,22,Forward,Active,1610612740,Pelicans,NOP,pelicans,New Orleans,derrick_favors,2010,2019,N,Y,Y,2010,1,3,206.0,120.0
201163,Wilson,Chandler,Wilson Chandler,"Chandler, Wilson",W. Chandler,1987-05-10T00:00:00,DePaul,USA,DePaul/USA,6-8,235,12,21,Forward,Active,1610612751,Nets,BKN,nets,Brooklyn,wilson_chandler,2007,2019,N,Y,Y,2007,1,23,203.0,107.0
203933,T.J.,Warren,T.J. Warren,"Warren, T.J.",T. Warren,1993-09-05T00:00:00,North Carolina State,USA,North Carolina State/USA,6-8,220,5,1,Forward,Active,1610612754,Pacers,IND,pacers,Indiana,tj_warren,2014,2019,Y,Y,Y,2014,1,14,203.0,100.0
202699,Tobias,Harris,Tobias Harris,"Harris, Tobias",T. Harris,1992-07-15T00:00:00,Tennessee,USA,Tennessee/USA,6-8,226,8,12,Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,tobias_harris,2011,2019,N,Y,Y,2011,1,19,203.0,103.0
1627823,Juancho,Hernangomez,Juancho Hernangomez,"Hernangomez, Juancho",J. Hernangomez,1995-09-28T00:00:00, ,Spain,Spain/Spain,6-9,214,3,41,Forward,Active,1610612743,Nuggets,DEN,nuggets,Denver,juan_hernangomez,2016,2019,Y,Y,Y,2016,1,15,206.0,97.0
1629002,Chimezie,Metu,Chimezie Metu,"Metu, Chimezie",C. Metu,1997-03-22T00:00:00,USC,USA,University of Southern California\USA/USA,6-9,225,1,7,Forward-Center,Active,1610612759,Spurs,SAS,spurs,San Antonio,chimezie_metu,2018,2019,Y,Y,Y,2018,2,49,206.0,102.0
1628418,Thomas,Bryant,Thomas Bryant,"Bryant, Thomas",T. Bryant,1997-07-31T00:00:00,Indiana,USA,Indiana/USA,6-10,248,2,13,Center-Forward,Active,1610612764,Wizards,WAS,wizards,Washington,thomas_bryant,2017,2019,Y,Y,Y,2017,2,42,208.0,112.0
1628369,Jayson,Tatum,Jayson Tatum,"Tatum, Jayson",J. Tatum,1998-03-03T00:00:00,Duke,USA,Duke/USA,6-8,210,2,0,Forward-Guard,Active,1610612738,Celtics,BOS,celtics,Boston,jayson_tatum,2017,2019,N,Y,Y,2017,1,3,203.0,95.0
202329,Al-Farouq,Aminu,Al-Farouq Aminu,"Aminu, Al-Farouq",A. Aminu,1990-09-21T00:00:00,Wake Forest,USA,Wake Forest/USA,6-8,220,9,2,Forward,Active,1610612753,Magic,ORL,magic,Orlando,al-farouq_aminu,2010,2019,N,Y,Y,2010,1,8,203.0,100.0
1626257,Salah,Mejri,Salah Mejri,"Mejri, Salah",S. Mejri,1986-06-15T00:00:00, ,Tunisia,Tunisia/Tunisia,7-2,235,4,50,Center,Active,1610612742,Mavericks,DAL,mavericks,Dallas,salah_mejri,2015,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,218.0,107.0
1626156,D'Angelo,Russell,D'Angelo Russell,"Russell, D'Angelo",D. Russell,1996-02-23T00:00:00,Ohio State,USA,Ohio State/USA,6-4,193,4,0,Guard,Active,1610612744,Warriors,GSW,warriors,Golden State,d'angelo_russell,2015,2019,N,Y,Y,2015,1,2,193.0,88.0
1629109,Gary,Clark,Gary Clark,"Clark, Gary",G. Clark,1994-11-16T00:00:00,Cincinnati,USA,University of Cincinnati/USA,6-6,225,1,6,Forward,Active,1610612745,Rockets,HOU,rockets,Houston,gary_clark,2018,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,198.0,102.0
201942,DeMar,DeRozan,DeMar DeRozan,"DeRozan, DeMar",D. DeRozan,1989-08-07T00:00:00,USC,USA,USC/USA,6-6,220,10,10,Guard-Forward,Active,1610612759,Spurs,SAS,spurs,San Antonio,demar_derozan,2009,2019,N,Y,Y,2009,1,9,198.0,100.0
1628467,Maxi,Kleber,Maxi Kleber,"Kleber, Maxi",M. Kleber,1992-01-29T00:00:00, ,Germany,Germany/Germany,6-10,240,2,42,Forward,Active,1610612742,Mavericks,DAL,mavericks,Dallas,maxi_kleber,2017,2019,N,Y,Y,Undrafted,Undrafted,Undrafted,208.0,109.0
1628381,John,Collins,John Collins,"Collins, John",J. Collins,1997-09-23T00:00:00,Wake Forest,USA,Wake Forest/USA,6-9,235,2,20,Forward,Active,1610612737,Hawks,ATL,hawks,Atlanta,john_collins,2017,2019,N,Y,Y,2017,1,19,206.0,107.0
201587,Nicolas,Batum,Nicolas Batum,"Batum, Nicolas",N. Batum,1988-12-14T00:00:00, ,France,Le Mans/France,6-9,230,11,5,Guard-Forward,Active,1610612766,Hornets,CHA,hornets,Charlotte,nicolas_batum,2008,2019,N,Y,Y,2008,1,25,206.0,104.0
200768,Kyle,Lowry,Kyle Lowry,"Lowry, Kyle",K. Lowry,1986-03-25T00:00:00,Villanova,USA,Villanova/USA,6-0,196,13,7,Guard,Active,1610612761,Raptors,TOR,raptors,Toronto,kyle_lowry,2006,2019,N,Y,Y,2006,1,24,183.0,89.0
201144,Mike,Conley,Mike Conley,"Conley, Mike",M. Conley,1987-10-11T00:00:00,Ohio State,USA,Ohio State/USA,6-1,175,12,10,Guard,Active,1610612762,Jazz,UTA,jazz,Utah,mike_conley,2007,2019,N,Y,Y,2007,1,4,185.0,79.0
1629019,Allonzo,Trier,Allonzo Trier,"Trier, Allonzo",A. Trier,1996-01-17T00:00:00,Arizona,USA,University of Arizona/USA,6-4,200,1,14,Guard,Active,1610612752,Knicks,NYK,knicks,New York,allonzo_trier,2018,2019,N,Y,Y,Undrafted,Undrafted,Undrafted,193.0,91.0
1628978,Donte,DiVincenzo,Donte DiVincenzo,"DiVincenzo, Donte",D. DiVincenzo,1997-01-31T00:00:00,Villanova,USA,Villanova University/USA,6-4,203,1,0,Guard,Active,1610612749,Bucks,MIL,bucks,Milwaukee,donte_divincenzo,2018,2019,Y,Y,Y,2018,1,17,193.0,92.0
201145,Jeff,Green,Jeff Green,"Green, Jeff",J. Green,1986-08-28T00:00:00,Georgetown,USA,Georgetown/USA,6-8,235,11,22,Forward,Active,1610612762,Jazz,UTA,jazz,Utah,jeff_green,2007,2019,N,Y,Y,2007,1,5,203.0,107.0
1627782,Wayne,Selden,Wayne Selden,"Selden, Wayne",W. Selden,1994-09-30T00:00:00,Kansas,USA,Kansas/USA,6-5,230,3,14,Guard-Forward,Active,1610612741,Bulls,CHI,bulls,Chicago,wayne_selden,2016,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,196.0,104.0
202689,Kemba,Walker,Kemba Walker,"Walker, Kemba",K. Walker,1990-05-08T00:00:00,Connecticut,USA,Connecticut/USA,6-0,184,8,8,Guard,Active,1610612738,Celtics,BOS,celtics,Boston,kemba_walker,2011,2019,N,Y,Y,2011,1,9,183.0,83.0
1628421,Devin,Robinson,Devin Robinson,"Robinson, Devin",D. Robinson,1995-03-07T00:00:00,Florida,USA,Florida/USA,6-8,200,2,7,Forward,Active,1610612764,Wizards,WAS,wizards,Washington,devin_robinson,2017,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,203.0,91.0
201566,Russell,Westbrook,Russell Westbrook,"Westbrook, Russell",R. Westbrook,1988-11-12T00:00:00,UCLA,USA,UCLA/USA,6-3,200,11,0,Guard,Active,1610612745,Rockets,HOU,rockets,Houston,russell_westbrook,2008,2019,N,Y,Y,2008,1,4,190.0,91.0
203468,CJ,McCollum,CJ McCollum,"McCollum, CJ",C. McCollum,1991-09-19T00:00:00,Lehigh,USA,Lehigh/USA,6-3,190,6,3,Guard,Active,1610612757,Trail Blazers,POR,blazers,Portland,cj_mccollum,2013,2019,Y,Y,Y,2013,1,10,190.0,86.0
203200,Justin,Holiday,Justin Holiday,"Holiday, Justin",J. Holiday,1989-04-05T00:00:00,Washington,USA,Washington/USA,6-6,180,6,8,Forward-Guard,Active,1610612754,Pacers,IND,pacers,Indiana,justin_holiday,2012,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,198.0,82.0
203210,JaMychal,Green,JaMychal Green,"Green, JaMychal",J. Green,1990-06-21T00:00:00,Alabama,USA,Alabama/USA,6-8,227,5,4,Forward-Center,Active,1610612746,Clippers,LAC,clippers,LA,jamychal_green,2014,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,203.0,103.0
201961,Wayne,Ellington,Wayne Ellington,"Ellington, Wayne",W. Ellington,1987-11-29T00:00:00,North Carolina,USA,North Carolina/USA,6-4,207,10,2,Guard,Active,1610612752,Knicks,NYK,knicks,New York,wayne_ellington,2009,2019,N,Y,Y,2009,1,28,193.0,94.0
202734,E'Twaun,Moore,E'Twaun Moore,"Moore, E'Twaun",E. Moore,1989-02-25T00:00:00,Purdue,USA,Purdue/USA,6-3,191,8,55,Guard,Active,1610612740,Pelicans,NOP,pelicans,New Orleans,e'twaun_moore,2011,2019,N,Y,Y,2011,2,55,190.0,87.0
2772,Trevor,Ariza,Trevor Ariza,"Ariza, Trevor",T. Ariza,1985-06-30T00:00:00,UCLA,USA,UCLA/USA,6-8,215,15,0,Forward,Active,1610612758,Kings,SAC,kings,Sacramento,trevor_ariza,2004,2019,N,Y,Y,2004,2,43,203.0,98.0
1628995,Kevin,Knox II,Kevin Knox II,"Knox II, Kevin",K. Knox II,1999-08-11T00:00:00,Kentucky,USA,University of Kentucky/USA,6-7,215,1,20,Forward,Active,1610612752,Knicks,NYK,knicks,New York,kevin_knox,2018,2019,N,Y,Y,2018,1,9,201.0,98.0
1626209,Mario,Hezonja,Mario Hezonja,"Hezonja, Mario",M. Hezonja,1995-02-25T00:00:00, ,Croatia,FC Barcelona/Croatia,6-8,220,4,44,Forward-Guard,Active,1610612757,Trail Blazers,POR,blazers,Portland,mario_hezonja,2015,2019,N,Y,Y,2015,1,5,203.0,100.0
1628422,Damyean,Dotson,Damyean Dotson,"Dotson, Damyean",D. Dotson,1994-05-06T00:00:00,Houston,USA,Houston/USA,6-5,210,2,21,Guard,Active,1610612752,Knicks,NYK,knicks,New York,damyean_dotson,2017,2019,Y,Y,Y,2017,2,44,196.0,95.0
1626224,Cedi,Osman,Cedi Osman,"Osman, Cedi",C. Osman,1995-04-08T00:00:00, ,Turkey,Anadolu Efes/Turkey,6-7,230,2,16,Forward,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,cedi_osman,2017,2019,Y,Y,Y,2015,2,31,201.0,104.0
1627783,Pascal,Siakam,Pascal Siakam,"Siakam, Pascal",P. Siakam,1994-04-02T00:00:00,New Mexico State,Cameroon,New Mexico State/Cameroon,6-9,230,3,43,Forward,Active,1610612761,Raptors,TOR,raptors,Toronto,pascal_siakam,2016,2019,Y,Y,Y,2016,1,27,206.0,104.0
201960,DeMarre,Carroll,DeMarre Carroll,"Carroll, DeMarre",D. Carroll,1986-07-27T00:00:00,Missouri,USA,Missouri/USA,6-6,215,10,77,Forward,Active,1610612759,Spurs,SAS,spurs,San Antonio,demarre_carroll,2009,2019,Y,Y,Y,2009,1,27,198.0,98.0
201954,Darren,Collison,Darren Collison,"Collison, Darren",D. Collison,1987-08-23T00:00:00,UCLA,USA,UCLA/USA,6-0,175,10,2,Guard,Active,1610612754,Pacers,IND,pacers,Indiana,darren_collison,2009,2018,N,Y,Y,2009,1,21,183.0,79.0
203084,Harrison,Barnes,Harrison Barnes,"Barnes, Harrison",H. Barnes,1992-05-30T00:00:00,North Carolina,USA,North Carolina/USA,6-8,225,7,40,Forward,Active,1610612758,Kings,SAC,kings,Sacramento,harrison_barnes,2012,2019,N,Y,Y,2012,1,7,203.0,102.0
1628462,Milos,Teodosic,Milos Teodosic,"Teodosic, Milos",M. Teodosic,1987-03-19T00:00:00, ,Serbia, Serbia/Serbia,,,1,,,Inactive,0,,,,,milos_teodosic,2017,2018,N,Y,Y,Undrafted,Undrafted,Undrafted,,
203486,Mason,Plumlee,Mason Plumlee,"Plumlee, Mason",M. Plumlee,1990-03-05T00:00:00,Duke,USA,Duke/USA,6-11,254,6,24,Forward-Center,Active,1610612743,Nuggets,DEN,nuggets,Denver,mason_plumlee,2013,2019,N,Y,Y,2013,1,22,211.0,115.0
1628374,Lauri,Markkanen,Lauri Markkanen,"Markkanen, Lauri",L. Markkanen,1997-05-22T00:00:00,Arizona,Finland,Arizona/Finland,7-0,240,2,24,Forward-Center,Active,1610612741,Bulls,CHI,bulls,Chicago,lauri_markkanen,2017,2019,N,Y,Y,2017,1,7,213.0,109.0
200826,J.J.,Barea,J.J. Barea,"Barea, J.J.",J. Barea,1984-06-26T00:00:00,Northeastern,Puerto Rico,Northeastern/Puerto Rico,5-10,180,13,5,Guard,Active,1610612742,Mavericks,DAL,mavericks,Dallas,j.j._barea,2006,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,178.0,82.0
202083,Wesley,Matthews,Wesley Matthews,"Matthews, Wesley",W. Matthews,1986-10-14T00:00:00,Marquette,USA,Marquette/USA,6-4,220,10,9,Guard,Active,1610612749,Bucks,MIL,bucks,Milwaukee,wesley_matthews,2009,2019,N,Y,Y,Undrafted,Undrafted,Undrafted,193.0,100.0
203552,Seth,Curry,Seth Curry,"Curry, Seth",S. Curry,1990-08-23T00:00:00,Duke,USA,DukeUSA/USA,6-2,185,6,30,Guard,Active,1610612742,Mavericks,DAL,mavericks,Dallas,seth_curry,2013,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,188.0,84.0
203107,Tomas,Satoransky,Tomas Satoransky,"Satoransky, Tomas",T. Satoransky,1991-10-30T00:00:00, ,Czech Republic, Czech Republic/Czech Republic,6-7,210,3,31,Guard,Active,1610612741,Bulls,CHI,bulls,Chicago,tomas_satoransky,2016,2019,N,Y,Y,2012,2,32,201.0,95.0
204456,T.J.,McConnell,T.J. McConnell,"McConnell, T.J.",T. McConnell,1992-03-25T00:00:00,Arizona,USA,Arizona/USA,6-1,190,4,9,Guard,Active,1610612754,Pacers,IND,pacers,Indiana,t.j._mcconnell,2015,2019,N,Y,Y,Undrafted,Undrafted,Undrafted,185.0,86.0
203922,Glenn,Robinson III,Glenn Robinson III,"Robinson III, Glenn",G. Robinson III,1994-01-08T00:00:00,Michigan,USA,Michigan/USA,6-6,222,5,22,Forward,Active,1610612744,Warriors,GSW,warriors,Golden State,glenn_robinson iii,2014,2019,Y,Y,Y,2014,2,40,198.0,101.0
201565,Derrick,Rose,Derrick Rose,"Rose, Derrick",D. Rose,1988-10-04T00:00:00,Memphis,USA,Memphis/USA,6-2,200,11,25,Guard,Active,1610612765,Pistons,DET,pistons,Detroit,derrick_rose,2008,2019,N,Y,Y,2008,1,1,188.0,91.0
1629151,Ryan,Broekhoff,Ryan Broekhoff,"Broekhoff, Ryan",R. Broekhoff,1990-08-23T00:00:00,Valparaiso,Australia,Australia/Australia,6-6,215,1,45,Guard-Forward,Active,1610612742,Mavericks,DAL,mavericks,Dallas,ryan_broekhoff,2018,2019,N,Y,Y,Undrafted,Undrafted,Undrafted,198.0,98.0
202327,Ekpe,Udoh,Ekpe Udoh,"Udoh, Ekpe",E. Udoh,1987-05-20T00:00:00,Baylor,USA,Baylor/USA,6-10,245,7,33,Center-Forward,Active,1610612762,Jazz,UTA,jazz,Utah,ekpe_udoh,2010,2018,N,Y,Y,2010,1,6,208.0,111.0
1627863,Danuel,House Jr.,Danuel House Jr.,"House Jr., Danuel",D. House Jr.,1993-06-07T00:00:00,Texas A&M,USA,Texas A&M/USA,6-6,220,3,4,Forward-Guard,Active,1610612745,Rockets,HOU,rockets,Houston,danuel_house,2016,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,198.0,100.0
101107,Marvin,Williams,Marvin Williams,"Williams, Marvin",M. Williams,1986-06-19T00:00:00,North Carolina,USA,North CarolinaUSA/USA,6-8,237,14,2,Forward,Active,1610612766,Hornets,CHA,hornets,Charlotte,marvin_williams,2005,2019,N,Y,Y,2005,1,2,203.0,108.0
1628988,Aaron,Holiday,Aaron Holiday,"Holiday, Aaron",A. Holiday,1996-09-30T00:00:00,UCLA,USA,UCLA/USA,6-0,185,1,3,Guard,Active,1610612754,Pacers,IND,pacers,Indiana,aaron_holiday,2018,2019,N,Y,Y,2018,1,23,183.0,84.0
1628416,Tyler,Dorsey,Tyler Dorsey,"Dorsey, Tyler",T. Dorsey,1996-02-18T00:00:00,Oregon,USA,Oregon/USA,6-5,183,2,22,Guard,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,tyler_dorsey,2017,2018,Y,Y,Y,2017,2,41,196.0,83.0
1628464,Daniel,Theis,Daniel Theis,"Theis, Daniel",D. Theis,1992-04-04T00:00:00, ,Germany,Germany/Germany,6-8,245,2,27,Forward-Center,Active,1610612738,Celtics,BOS,celtics,Boston,daniel_theis,2017,2019,N,Y,Y,Undrafted,Undrafted,Undrafted,203.0,111.0
202704,Reggie,Jackson,Reggie Jackson,"Jackson, Reggie",R. Jackson,1990-04-16T00:00:00,Boston College,USA,Boston College/USA,6-3,208,8,1,Guard,Active,1610612765,Pistons,DET,pistons,Detroit,reggie_jackson,2011,2019,Y,Y,Y,2011,1,24,190.0,94.0
201980,Danny,Green,Danny Green,"Green, Danny",D. Green,1987-06-22T00:00:00,North Carolina,USA,North Carolina/USA,6-6,215,10,14,Guard,Active,1610612747,Lakers,LAL,lakers,Los Angeles,danny_green,2009,2019,Y,Y,Y,2009,2,46,198.0,98.0
101141,Ersan,Ilyasova,Ersan Ilyasova,"Ilyasova, Ersan",E. Ilyasova,1987-05-15T00:00:00, ,Turkey,FC Barcelona/Turkey,6-9,235,11,7,Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,ersan_ilyasova,2006,2019,Y,Y,Y,2005,2,36,206.0,107.0
203937,Kyle,Anderson,Kyle Anderson,"Anderson, Kyle",K. Anderson,1993-09-20T00:00:00,UCLA,USA,UCLA/USA,6-9,230,5,1,Forward-Guard,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,kyle_anderson,2014,2019,Y,Y,Y,2014,1,30,206.0,104.0
201568,Danilo,Gallinari,Danilo Gallinari,"Gallinari, Danilo",D. Gallinari,1988-08-08T00:00:00, ,Italy,Olimpia Milano/Italy,6-10,233,11,8,Forward,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,danilo_gallinari,2008,2019,N,Y,Y,2008,1,6,208.0,106.0
101112,Channing,Frye,Channing Frye,"Frye, Channing",C. Frye,1983-05-17T00:00:00,Arizona,USA,Arizona/USA,7-0,255,13,9,Forward-Center,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,channing_frye,2005,2018,N,Y,Y,2005,1,8,213.0,116.0
1627748,Thon,Maker,Thon Maker,"Maker, Thon",T. Maker,1997-02-25T00:00:00, ,South Sudan,South Sudan/South Sudan,7-0,221,3,7,Forward-Center,Active,1610612765,Pistons,DET,pistons,Detroit,thon_maker,2016,2019,N,Y,Y,2016,1,10,213.0,100.0
2734,Devin,Harris,Devin Harris,"Harris, Devin",D. Harris,1983-02-27T00:00:00,Wisconsin,USA,Wisconsin/USA,6-3,185,15,34,Guard,Active,1610612742,Mavericks,DAL,mavericks,Dallas,devin_harris,2004,2018,N,Y,Y,2004,1,5,190.0,84.0
201949,James,Johnson,James Johnson,"Johnson, James",J. Johnson,1987-02-20T00:00:00,Wake Forest,USA,Wake Forest/USA,6-7,240,10,16,Forward,Active,1610612748,Heat,MIA,heat,Miami,james_johnson,2009,2019,Y,Y,Y,2009,1,16,201.0,109.0
1628420,Monte,Morris,Monte Morris,"Morris, Monte",M. Morris,1995-06-27T00:00:00,Iowa State,USA,Iowa State/USA,6-2,183,2,11,Guard,Active,1610612743,Nuggets,DEN,nuggets,Denver,monte_morris,2017,2019,Y,Y,Y,2017,2,51,188.0,83.0
1628470,Torrey,Craig,Torrey Craig,"Craig, Torrey",T. Craig,1990-12-19T00:00:00,South Carolina Upstate,USA,South Carolina Upstate/USA,6-7,221,2,3,Forward,Active,1610612743,Nuggets,DEN,nuggets,Denver,torrey_craig,2017,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,201.0,100.0
200757,Thabo,Sefolosha,Thabo Sefolosha,"Sefolosha, Thabo",T. Sefolosha,1984-05-02T00:00:00, ,Switzerland,Angelico Biella/Switzerland,6-6,215,13,18,Forward-Guard,Active,1610612745,Rockets,HOU,rockets,Houston,thabo_sefolosha,2006,2019,N,Y,Y,2006,1,13,198.0,98.0
1628367,Josh,Jackson,Josh Jackson,"Jackson, Josh",J. Jackson,1997-02-10T00:00:00,Kansas,USA,Kansas/USA,6-8,207,2,20,Guard-Forward,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,josh_jackson,2017,2019,Y,Y,Y,2017,1,4,203.0,94.0
1627767,Cheick,Diallo,Cheick Diallo,"Diallo, Cheick",C. Diallo,1996-09-13T00:00:00,Kansas,Mali,Kansas/Mali,6-8,219,3,14,Forward-Center,Active,1610612756,Suns,PHX,suns,Phoenix,cheick_diallo,2016,2019,Y,Y,Y,2016,2,33,203.0,99.0
203121,Darius,Miller,Darius Miller,"Miller, Darius",D. Miller,1990-03-21T00:00:00,Kentucky,USA,Kentucky/USA,6-6,225,5,21,Forward,Active,1610612740,Pelicans,NOP,pelicans,New Orleans,darius_miller,2012,2019,Y,Y,Y,2012,2,46,198.0,102.0
203585,Rodney,McGruder,Rodney McGruder,"McGruder, Rodney",R. McGruder,1991-07-29T00:00:00,Kansas State,USA,Kansas State/USA,6-4,205,3,19,Guard,Active,1610612746,Clippers,LAC,clippers,LA,rodney_mcgruder,2016,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,193.0,93.0
1626155,Sam,Dekker,Sam Dekker,"Dekker, Sam",S. Dekker,1994-05-06T00:00:00,Wisconsin,USA,Wisconsin/USA,6-9,230,4,8,Forward,Active,1610612764,Wizards,WAS,wizards,Washington,sam_dekker,2015,2018,Y,Y,Y,2015,1,18,206.0,104.0
2548,Dwyane,Wade,Dwyane Wade,"Wade, Dwyane",D. Wade,1982-01-17T00:00:00,Marquette,USA,Marquette/USA,6-4,220,16,3,Guard,Active,1610612748,Heat,MIA,heat,Miami,dwyane_wade,2003,2018,N,Y,Y,2003,1,5,193.0,100.0
201585,Kosta,Koufos,Kosta Koufos,"Koufos, Kosta",K. Koufos,1989-02-24T00:00:00,Ohio State,USA,Ohio State/USA,7-0,245,11,41,Center,Active,1610612758,Kings,SAC,kings,Sacramento,kosta_koufos,2008,2018,Y,Y,Y,2008,1,23,213.0,111.0
1627826,Ivica,Zubac,Ivica Zubac,"Zubac, Ivica",I. Zubac,1997-03-18T00:00:00, ,Croatia,Mega Leks/Croatia,7-0,240,3,40,Center,Active,1610612746,Clippers,LAC,clippers,LA,ivica_zubac,2016,2019,Y,Y,Y,2016,2,32,213.0,109.0
