video_id,channel_title,channel_id,video_publish_date,video_title,video_description,video_category,video_view_count,video_comment_count,video_like_count,video_dislike_count,video_thumbnail,video_tags,collection_date
lSNlVw2qU_Q,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-04-23 06:39:15.000000,"NBA Top 5 Plays of the Night | April 22, 2019","Check out the top 5 plays of the night featuring Giannis Antetokounmpo, Donovan Mitchell, Blake Griffin, and more!

The Top 5 of the night in the NBA, tailored down to the very best plays. Tell us your favorites in the comments!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeU",17,407884,232,6106,98,https://i.ytimg.com/vi/lSNlVw2qU_Q/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Giannis Antetokounmpo|Blake Griffin|Reggie Jackson|Donovan Mitchell|Dunk|Hanging Layup|Layup|2019 NBA Playoffs|And 1,2019-12-29 16:27:32.608121
wqWtbIcQc14,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-04-24 07:16:55.000000,"NBA Top 10 Plays of the Night | April 23, 2019","Check out the top 10 plays of the night featuring Russell Westbrook, Ben Simmons, Al-Farouq Aminu, Damian Lillard, and more!

The Top 10 of the night in the NBA, tailored down to the very best plays. Tell us your favorites in the comments!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeU",17,700225,543,9097,142,https://i.ytimg.com/vi/wqWtbIcQc14/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Russell Westbrook|Ben Simmons|Al-Farouq Aminu|Damian Lillard|clutch|game winner,2019-12-29 16:27:32.799672
2H-8PUHoLqk,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-04-25 06:08:28.000000,"NBA Top 5 Plays of the Night | April 24, 2019","Check out the top 5 plays of the night featuring Montrezl Harrell, Kevin Durant, Lou Williams, and more!

The Top 5 of the night in the NBA, tailored down to the very best plays. Tell us your favorites in the comments!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeU",17,360552,294,5597,95,https://i.ytimg.com/vi/2H-8PUHoLqk/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Kevin Durant|Montrezl Harrell|Lou Williams|Eric Gordon|Steal|Dunk|Block,2019-12-29 16:27:32.984433
IJVlDcPpSao,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-04-26 05:16:17.000000,"NBA Top 5 Plays of the Night | April 25, 2019","Check out the top 5 plays of the night featuring Nikola Jokic, LaMarcus Aldridge and more!

The Top 5 of the night in the NBA, tailored down to the very best plays. Tell us your favorites in the comments!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeU",17,353091,220,4138,412,https://i.ytimg.com/vi/IJVlDcPpSao/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|LaMarcus Aldridge|Nikola Jokic|Mason Plumlee,2019-12-29 16:27:33.181881
1llG5iCE7JI,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-04-27 05:39:19.000000,"NBA Top 5 Plays of the Night | April 26, 2019","Check out the top 5 plays of the night featuring the LA Clippers, and Golden State Warriors!

The Top 5 of the night in the NBA, tailored down to the very best plays. Tell us your favorites in the comments!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeU",17,326933,128,4286,98,https://i.ytimg.com/vi/1llG5iCE7JI/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|LA Clippers|Golden State Warriors|Kevin Durant|dunks|three pointers,2019-12-29 16:27:33.351625
deYqI-0bQVQ,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-04-28 06:13:31.000000,"NBA Top 5 Plays of the Night | April 27, 2019","Check out the top 5 plays of the night featuring DeMar DeRozan, Joel Embiid, Pascal Siakam, Jamal Murray, and more!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeU",17,271788,114,3406,253,https://i.ytimg.com/vi/deYqI-0bQVQ/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|DeMar DeRozan|Joel Embiid|Pascal Siakam|Jamal Murray|playoffs,2019-12-29 16:27:33.554620
O7A10awUbvI,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-04-28 23:39:25.000000,"NBA Top 5 Plays of the Night | April 28, 2019","Check out the top 5 plays of the night featuring Giannis Antetokounmpo, Jaylen Brown, Kevin Durant, and Al Horford!

The Top 5 of the night in the NBA, tailored down to the very best plays. Tell us your favorites in the comments!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeU",17,367715,333,4826,133,https://i.ytimg.com/vi/O7A10awUbvI/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Giannis Antetokounmpo|Jaylen Brown|Kevin Durant|Al Horford,2019-12-29 16:27:33.739153
goajBcj9CRA,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-04-30 06:16:29.000000,"NBA Top 5 Plays of the Night | April 29, 2019","Check out the top 5 plays of the night featuring Gary Harris, Joel Embiid, and more!

The Top 5 of the night in the NBA, tailored down to the very best plays. Tell us your favorites in the comments!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeU",17,339222,148,4863,68,https://i.ytimg.com/vi/goajBcj9CRA/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Gary harris|Joel Embiid|Zach Collins|Kyle Lowry|Pascal Siakam|Dribble|Assist|Nutmeg|Block|up and under|playoffs,2019-12-29 16:27:33.909505
wONOVZopImc,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-05-01 06:16:01.000000,"NBA Top 5 Plays of the Night | April 30, 2019","Check out the top 5 plays of the night featuring Draymond Green, Jaylen Brown, Giannis Antetokounmpo and more!

The Top 5 of the night in the NBA, tailored down to the very best plays. Tell us your favorites in the comments!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeU",17,274260,166,3206,350,https://i.ytimg.com/vi/wONOVZopImc/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Jaylen Brown|Draymond Green|James Harden|Giannis Antetokounmpo|Klay Thompson|Dunk|Layup|3 pointer|Playoffs,2019-12-29 16:27:34.090256
Ltj1VIH0yjc,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-05-02 05:11:33.000000,"NBA Top 5 Plays of the Night | May 1, 2019","Check out the top 5 plays of the night featuring Malik Beasley, Nikola Jokic and more!

The Top 5 of the night in the NBA, tailored down to the very best plays. Tell us your favorites in the comments!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeU",17,269752,188,3117,338,https://i.ytimg.com/vi/Ltj1VIH0yjc/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Malik Beasley|Nikola Jokic|Mason Plumlee|Jamal Murray|Denver Nuggets,2019-12-29 16:27:34.318629
Csu4Z_UOsyg,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-05-03 03:54:10.000000,"NBA Top 5 Plays of the Night | May 2, 2019","Check out the top 5 plays of the night featuring Kawhi Leonard, Pascal Siakam, Joel Embiid and more!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeU",17,256862,165,3841,266,https://i.ytimg.com/vi/Csu4Z_UOsyg/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Toronto Raptors|76ers|dunks|windmill|Kawhi Leonard|Pascal Siakam|Joel Embiid,2019-12-29 16:27:34.490974
8skJ8wj9G_U,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-05-04 07:54:47.000000,"NBA Top 5 Plays of the Night | May 3, 2019","Check out the top 5 plays of the night featuring Kyrie Irving, Damian Lillard, Rodney Hood and more!

The Top 5 of the night in the NBA, tailored down to the very best plays. Tell us your favorites in the comments!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeU",17,292268,153,4034,66,https://i.ytimg.com/vi/8skJ8wj9G_U/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Kyrie Irving|Damian Lillard|Rodney Hood|Giannis|Boston Celtics|Milwaukee Bucks|4 overtime,2019-12-29 16:27:34.701256
Ak_AZLDnJ0U,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-05-05 06:13:02.000000,"NBA Top 5 Plays of the Night | May 4, 2019","Check out the top 5 plays of the night featuring Clint Capela, James Harden, Klay Thompson and more!

The Top 5 of the night in the NBA, tailored down to the very best plays. Tell us your favorites in the comments!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeU",17,319448,239,4762,75,https://i.ytimg.com/vi/Ak_AZLDnJ0U/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|James Harden|Clint Capela|Klay Thompson|Block|3 pointer|Dunk|Iguodala Block|Kevin Durant,2019-12-29 16:27:34.906144
XX7lXSc2Wts,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-05-06 03:09:07.000000,"NBA Top 5 Plays of the Night | May 5, 2019","Check out the top 5 plays of the night featuring Jamal Murray, Joel Embiid and more!

The Top 5 of the night in the NBA, tailored down to the very best plays. Tell us your favorites in the comments!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeU",17,358332,240,4612,162,https://i.ytimg.com/vi/XX7lXSc2Wts/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Jamal Murray|Joel Embiid|Seth Curry|Jimmy Butler|Dunk|Buzzer Beater|Over the backboard|2019 nba playoffs,2019-12-29 16:27:35.092734
AVDnOnl4EUg,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-05-07 05:53:26.000000,"NBA Top 5 Plays of the Night | May 6, 2019","Check out the top 5 plays of the night featuring Giannis Antetokounmpo, James Harden, Pat Connaughton and more!

The Top 5 of the night in the NBA, tailored down to the very best plays. Tell us your favorites in the comments!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeU",17,367814,192,5256,83,https://i.ytimg.com/vi/AVDnOnl4EUg/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|James Harden|Andre Iguodala|Chris Paul|Pat Connaughton|Giannis Antetokounmpo|Greek Freak|CP3|Block|Dunk|Outlet|Assist|Buzzer Beater|Step Back|3 pointer|Spinning|Sterling Brown,2019-12-29 16:27:35.270091
PgCXViRMh5o,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-05-08 06:45:00.000000,"NBA Top 5 Plays of the Night | May 7, 2019","Check out the top 5 plays of the night featuring Kawhi Leonard, Jamal Murray and more!

The Top 5 of the night in the NBA, tailored down to the very best plays. Tell us your favorites in the comments!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeUyGbauuaHeU",17,302966,186,4060,326,https://i.ytimg.com/vi/PgCXViRMh5o/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Jamal Murray|Kawhi Leonard|Poster|Dunk|Putback|Serge Ibaka|Pascal Siakam|Block,2019-12-29 16:27:35.479023
zEpICmXlCeE,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-05-09 06:09:49.000000,"NBA Top 5 Plays of the Night | May 8, 2019","Check out the top 5 plays of the night featuring Klay Thompson, Stephen Curry, Giannis Antetokounmpo and more!

The Top 5 of the night in the NBA, tailored down to the very best plays. Tell us your favorites in the comments!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeU",17,289208,161,3256,273,https://i.ytimg.com/vi/zEpICmXlCeE/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Klay Thompson|Stephen Curry|Giannis Antetokounmpo,2019-12-29 16:27:35.670703
cCRLdXuw1IQ,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-05-10 06:48:56.000000,"NBA Top 5 Plays of the Night | May 9, 2019","Check out the top 5 plays of the night featuring Zach Collins, Gary Harris, Jimmy Butler and more!

The Top 5 of the night in the NBA, tailored down to the very best plays. Tell us your favorites in the comments!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeU",17,254044,123,2923,448,https://i.ytimg.com/vi/cCRLdXuw1IQ/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Zach Collins|Gary Harris|Jimmy Butler|Damian Lillard|Portland Trail Blazers|DEnver Nuggets|Toronto Raptors|Philadelphia 76ers,2019-12-29 16:27:35.912855
libH8fKCL4M,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-05-11 05:07:47.000000,"NBA Top 5 Plays of the Night | May 10, 2019","Check out the top 5 plays of the night featuring Shaun Livingston, Clint Capela, Klay Thompson and more!

The Top 5 of the night in the NBA, tailored down to the very best plays. Tell us your favorites in the comments!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeU",17,289673,192,3461,386,https://i.ytimg.com/vi/libH8fKCL4M/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Shaun Livingston|Clint Capela|Klay Thompson|Houston Rockets|Golden State Warriors,2019-12-29 16:27:36.104027
as5jU6ltkaE,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-05-13 05:00:04.000000,"NBA Top 5 Plays of the Night | May 12, 2019","Check out the top 5 plays of the night featuring Kawhi Leonard, Jimmy Butler, CJ McCollum and more!

The Top 5 of the night in the NBA, tailored down to the very best plays. Tell us your favorites in the comments!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeU",17,425287,395,5938,87,https://i.ytimg.com/vi/as5jU6ltkaE/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Kawhi Leonard|Jimmy Butler|CJ McCollum|Block|buzzer beater|game winner|Meyers Leonard|Dunk|Layup|Clutch,2019-12-29 16:27:36.305611
gebnHR-6A-0,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-05-15 05:37:00.000000,"NBA Top 5 Plays of the Night | May 14, 2019","Check out the top 5 plays of the night featuring Klay Thompson, CJ McCollum and more!

The Top 5 of the night in the NBA, tailored down to the very best plays. Tell us your favorites in the comments!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeU",17,286947,171,3823,144,https://i.ytimg.com/vi/gebnHR-6A-0/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Klay Thompson|Mo Harkless|Steph Curry|Rodney Hood|Kevon Looney|Dunk|Assist,2019-12-29 16:27:36.510759
f_q7qbvERzg,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-05-16 04:33:05.000000,"NBA Top 5 Plays of the Night | May 15, 2019","Check out the top 5 plays of the night featuring Pascal Siakam, Malcolm Brogdon and more!

The Top 5 of the night in the NBA, tailored down to the very best plays. Tell us your favorites in the comments!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeU",17,232423,271,2943,255,https://i.ytimg.com/vi/f_q7qbvERzg/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Bucks|Raptors|Game 1|Conference Finals|top 5|dunks|Giannis|Kawhi Leonard|Pascal Siakam,2019-12-29 16:27:36.697723
M_T4xemKIQc,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-05-17 04:36:09.000000,"NBA Top 5 Plays of the Night | May 16, 2019","Check out the top 5 plays of the night featuring Draymond Green, Damian Lillard, Jordan bell, Andre Iguodala and more!

The Top 5 of the night in the NBA, tailored down to the very best plays. Tell us your favorites in the comments!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeU",17,235179,136,3137,69,https://i.ytimg.com/vi/M_T4xemKIQc/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Draymond Green|Damian Lillard|Jordan bell|Andre Iguodala|steal|three pointer|conference finals|game 2|golden state warriors|portland trail blazers,2019-12-29 16:27:36.923665
EL072nmBdBI,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-05-18 04:30:22.000000,"NBA Top 5 Plays of the Night | May 17, 2019","Check out the top 5 plays of the night featuring Giannis Antetokounmpo, Brook Lopez, Jodie Meeks and more!

The Top 5 of the night in the NBA, tailored down to the very best plays. Tell us your favorites in the comments!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeU",17,253422,191,4087,73,https://i.ytimg.com/vi/EL072nmBdBI/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Giannis Antetokounmpo|Brook Lopez|Jodie Meeks|Block|Dunk|Buzzer beater,2019-12-29 16:27:37.096125
eJM5FkCYsbM,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-05-19 05:15:01.000000,"NBA Top 5 Plays of the Night | May 18, 2019","Check out the top 5 plays of the night featuring Meyers Leonard, Steph Curry, Klay Thompson and more!

The Top 5 of the night in the NBA, tailored down to the very best plays. Tell us your favorites in the comments!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeU",17,244529,177,3198,93,https://i.ytimg.com/vi/eJM5FkCYsbM/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Meyers Leonard|Klay Thompson|Stephen Curry|Steph|Draymond Green|Seth Curry|Portland Trail Blazers|Golden State Warriors|2019 NBA Playoffs|Dunk|Steal|Block|Assist|four point play|4 point play|and 1|3 pointer|three pointer,2019-12-29 16:27:37.286722
0HMue2wQMLk,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-05-20 04:00:00.000000,"NBA Top 5 Plays of the Night | May 19, 2019","Check out the top 5 plays of the night featuring Kawhi Leonard, Giannis Antetokounmpo, Pascal Siakam and more!

The Top 5 of the night in the NBA, tailored down to the very best plays. Tell us your favorites in the comments!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeUU",17,310522,290,4840,122,https://i.ytimg.com/vi/0HMue2wQMLk/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Toronto Raptors|Milwaukee Bucks|Pascal Siakam|Kawhi Leonard|Giannis Antetokounmpo|Khris Middleton|Block|Dunk|Steal|Eurostep|Crossover,2019-12-29 16:27:37.470123
Q_TQTBnHhRA,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-05-21 06:14:32.000000,"NBA Top 5 Plays of the Night | May 20, 2019","Check out the top 5 plays of the night featuring Stephen Curry, Meyers Leonard, Damian Lillard and more!

The Top 5 of the night in the NBA, tailored down to the very best plays. Tell us your favorites in the comments!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeU",17,237348,120,3433,58,https://i.ytimg.com/vi/Q_TQTBnHhRA/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|top 5|Western Conference Finals|Golden State Warriors|Portland Trail Blazers|Stephen Curry|Draymond Green|Meyers Leonard|Damian Lillard,2019-12-29 16:27:37.684258
8IJwoD0pD9E,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-05-22 05:20:55.000000,"NBA Top 5 Plays of the Night | May 21, 2019","Check out the top 5 plays of the night featuring Kawhi Leonard, Giannis Antetokounmpo, Serge Ibaka and more!

The Top 5 of the night in the NBA, tailored down to the very best plays. Tell us your favorites in the comments!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeU",17,303396,173,4316,87,https://i.ytimg.com/vi/8IJwoD0pD9E/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Serge Ibaka|Giannis Antetokounmpo|Kawhi Leonard|Dunk|Playoffs|toronto raptors|milwaukee bucks,2019-12-29 16:27:37.867321
wy-PS3ztz24,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-05-24 04:39:02.000000,"NBA Top 5 Plays of the Night | May 23, 2019","Check out the top 5 plays of the night featuring Kawhi Leonard, Giannis Antetokounmpo, Pascal Siakam and more!

The Top 5 of the night in the NBA, tailored down to the very best plays. Tell us your favorites in the comments!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeU",17,220676,147,2959,244,https://i.ytimg.com/vi/wy-PS3ztz24/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Kawhi Leonard|Giannis Antetokounmpo|and Pascl Siakam|top 5,2019-12-29 16:27:38.059682
RGWu6x0oG-w,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-05-26 06:29:09.000000,"NBA Top 5 Plays of the Night | May 25, 2019","Check out the top 5 plays of the night featuring Kawhi Leonard, Giannis Antetokounmpo, and more!

The Top 5 of the night in the NBA, tailored down to the very best plays. Tell us your favorites in the comments!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeU",17,259419,138,3956,77,https://i.ytimg.com/vi/RGWu6x0oG-w/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Toronto Raptors|Milwaukee Bucks|Kawhi Leonard|Giannis Antetokounmpo|Brook Lopez|Khris Middleton|Block|Dunk|three pointer|3 pointer,2019-12-29 16:27:38.243887
FlREse4m8sc,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-05-31 05:28:12.000000,NBA Top 5 Plays of the Night | NBA Finals Game 1,"Check out the top 5 plays from game 1 of the 2019 NBA Finals presented by YouTube TV featuring Pascal Siakam, Klay Thompson,  and more!

The Top 5 of the night in the NBA, tailored down to the very best plays. Tell us your favorites in the comments!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeU",17,233549,180,3359,231,https://i.ytimg.com/vi/FlREse4m8sc/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Toronto raptors|Golden State Warriors|Assist|Block|dime|dunk|euro step|Pascal Siakam|Fred VanVleet|Klay Thompson,2019-12-29 16:27:38.435600
UiVlpOtbROM,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-06-03 04:39:03.000000,NBA Top 5 Plays of the Night | NBA Finals Game 2,"Check out the top 5 plays from game 2 of the 2019 NBA Finals presented by YouTube TV featuring Pascal Siakam, Andre Iguodala, Kawhi Leonard and more!

The Top 5 of the night in the NBA, tailored down to the very best plays. Tell us your favorites in the comments!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeU",17,268290,223,4020,143,https://i.ytimg.com/vi/UiVlpOtbROM/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|NBA Finals|Golden State Warriors|Toronto Raptors|Andre Iguodala|three pointer|top plays|top 5,2019-12-29 16:27:38.623684
G9xtz7W2_Cg,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-06-06 05:35:26.000000,NBA Top 5 Plays of the Night | NBA Finals Game 3,"Check out the top 5 plays from game 3 of the 2019 NBA Finals presented by YouTube TV featuring Kawhi Leonard, Stephen Curry, Danny Green and more!

The Top 5 of the night in the NBA, tailored down to the very best plays. Tell us your favorites in the comments!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeU",17,254547,212,3594,75,https://i.ytimg.com/vi/G9xtz7W2_Cg/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Game 3|NBA Finals|Golden State Warriors|Kawhi Leonard|Stephen Curry|Danny Green|three pointers|dunks|Fred Van Vleet,2019-12-29 16:27:38.810971
0BR2QBSKwaY,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-06-08 05:30:31.000000,NBA Top 5 Plays of the Night | NBA Finals Game 4,"Check out the top 5 plays from game 4 of the 2019 NBA Finals presented by YouTube TV featuring Kevon Looney, Serge Ibaka, Fred VanVleet and more!

The Top 5 of the night in the NBA, tailored down to the very best plays. Tell us your favorites in the comments!

Subscribe to the NBA: http://bit.ly/2rCglzY

For news, stories, highlights and more, go to our official website at http://www.nba.com

Get NBA LEAGUE PASS: https://nba.app.link/e/yGbauuaHeU",17,251253,204,3480,107,https://i.ytimg.com/vi/0BR2QBSKwaY/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|NBA Finals|Toronto Raptors|Golden State Warriors|top 5 plays,2019-12-29 16:27:39.013357
